Gene,IGM-Roche-Avg%GeneCov,0.1%RVIS[EVS],0.1%RVIS%[EVS],EdgeCase[EVS],OEratio%tile[EVS],GenicConstraint[EVS],1.0%ncRVIS[IGM],1.0%ncRVIS%tile[IGM],ncGERP,ncGERP%tile,pcGERP,pcGERP%tile,0.05%_anypopn_RVIS[ExAC],0.05%_anypopn_RVIS%tile[ExAC],OEratio%tile[ExAC],GenicConstraint_mis-z[ExAC],GenicConstraint_mis-z%tile[ExAC],LoF-FDRLoF[EVS],LoF-pLI[ExAC],LoF-pRec[ExAC],LoF-pNull[ExAC]
FOXK2,0.920239,-0.42,25.83746167,N,14.01469525,22.58,0.702328897,84.9459725,-0.245978021,61.54799401,2.330818683,59.19181034,-0.207666564,36.42551654,31.03429204,2.347567607,16.54320988,0.06576841,0.918748433,0.081229655,2.19E-05
WDR45B,0.998505,-0.25,35.98726115,N,48.89183329,58.14,0.029227831,58.44793713,-0.5972767,79.76454794,3.072620056,35.28017241,-0.60097788,18.35431601,17.79867257,1.7354292,25.04801097,0.37001,0.637042299,0.362670682,0.000287019
RAB40B,0.997979,-0.4,26.53338051,N,16.11659841,29.15,0.506511194,80.10191552,-0.495077087,74.99354572,1.844411498,70.71659483,-0.560364376,19.61930004,44.41924779,1.308407079,32.44993141,0.2623953,0.00383601,0.851363071,0.144800919
FN3KRP,0.98855,0.02,55.60863411,N,73.98819562,85.58,1.358526019,93.76841847,-1.775399751,99.3752259,2.407402306,56.98814655,0.745957341,85.97674839,79.66814159,-0.619627916,79.09465021,0.7156884,3.66E-07,0.195119048,0.804880586
FN3K,0.848793,-0.14,43.57159707,N,78.30643219,69.28,NA,NA,NA,NA,1.708915629,73.46982759,-0.229994602,35.23884103,89.02654867,0.356363056,53.68449931,0.4974006,1.64E-05,0.665305922,0.334677647
ZNF750,0.999986,0.32,72.81198396,N,73.15707059,61.39,-1.091396444,7.121807466,-1.186765746,96.09128931,0.32793406,90.86206897,0.39355242,73.7726643,73.48451327,0.393397878,52.63648834,NA,0.865734364,0.134184591,8.10E-05
CETN1,1,0.17,65.33380514,Y,25.46976632,23.22,1.896392152,96.61100196,-0.82727949,88.31001188,2.114424054,64.55818966,-0.062856836,45.99722908,81.05641593,1.129550972,35.87928669,0.686223,0.531422797,0.408515322,0.060061881
TYMS,0.940848,-0.16,41.24793583,Y,14.89400145,13.94,0.759671966,86.22912574,-0.864441907,89.51308928,3.124584289,33.54525862,-0.297629298,31.31739052,8.855088496,2.778135038,11.66529492,0.352103,0.924544533,0.075366051,8.94E-05
ENOSF1,0.99999,0.58,82.25406936,N,67.14647073,92.74,NA,NA,-0.792654091,87.21020292,2.827237134,43.31896552,0.187525914,63.03837118,99.13163717,-2.140680576,96.49931413,0.4115875,1.26E-10,0.176876518,0.823123482
YES1,1,-0.2,38.81811748,N,44.33269092,39.72,3.846948984,99.30623772,1.464798004,12.7484897,3.915987232,9.213362069,-0.181885891,37.90133125,28.125,0.807951334,42.85322359,0.09754471,0.046391622,0.953390447,0.000217931
ADCYAP1,0.996748,-0.19,39.67916962,Y,31.76945314,31.1,0.109890783,63.48231827,3.182290783,1.414777715,2.995726691,37.94181034,0.011651944,51.1776399,92.05752212,1.661159472,26.33744856,0.8243752,0.133462669,0.78009696,0.086440372
METTL4,0.999887,0.55,81.54635527,N,39.04480848,53.73,0.881282085,88.28585462,-0.397702199,69.97986265,2.585042922,51.44935345,0.031795437,52.61128848,35.87942478,-0.497324877,76.32373114,0.4026463,2.55E-05,0.920412884,0.079561644
NDC80,1,-0.22,37.4321774,N,27.10190316,33.46,0.034805247,58.84086444,-0.898212597,90.49413952,3.489427155,20.85668103,-0.785459701,13.18595265,33.41814159,0.649897562,46.57887517,0.3264,0.001486174,0.998231421,0.000282405
EMILIN2,0.86361,-0.5,21.86246756,N,66.15273428,90.49,1.213525554,92.4975442,-0.434254587,71.91614602,1.616294867,75.24784483,0.616930466,82.46491175,86.13938053,-0.942451202,85.30589849,0.04783179,1.60E-09,0.367748618,0.632251381
LPIN2,0.999981,-0.79,12.57372022,N,38.97855938,42.03,1.835703485,96.42681729,-0.241353467,61.28465947,3.148337828,32.66702586,-0.671285688,16.21589061,35.8130531,0.660008258,46.260631,0.2049676,0.673512975,0.326486956,6.96E-08
MYL12A,1,0.04,56.2514744,Y,6.046735726,22.79,-0.584333061,21.24263261,0.330045443,35.74120927,3.458210227,21.82112069,-0.098938622,43.45521354,16.29424779,1.61573832,27.05075446,0.9269558,0.001501508,0.441797809,0.556700683
MYL12B,1,0.04,56.2514744,Y,1.577933028,22.16,NA,NA,0.649744078,27.11829401,3.507868173,20.22090517,-0.040987103,47.34654539,38.61172566,1.668056654,26.21673525,0.9325624,0.290511999,0.627274201,0.082213801
TGIF1,0.996826,0.04,57.40740741,N,48.40399904,43.25,-0.338834112,34.30132613,1.435778235,13.07894873,1.834419838,70.94288793,0.411051609,74.55574965,39.1039823,1.264691426,33.24005487,0.9969842,0.090759152,0.869598134,0.039642714
DLGAP1,0.998097,-1.59,3.054965794,N,32.83546133,4.89,-0.686048572,16.76694499,2.23989236,5.530025301,4.082914387,6.142241379,-2.152531033,1.614360581,19.8949115,4.014067266,3.484224966,0.06893547,0.993045514,0.006954476,9.96E-09
ZBTB14,1,-0.56,19.30879925,N,2.138039027,9.88,0.329879435,73.91331041,1.651551988,10.47142046,3.317478277,26.73491379,-0.901992684,10.69212698,4.336283186,3.151610031,8.334705075,0.45433,0.628505782,0.364269932,0.007224285
EPB41L3,0.998384,0.9,89.32531257,N,57.65478198,33.7,-0.487355124,25.98845776,2.335044782,4.812309599,3.304385032,27.16056034,-0.14316679,40.44937052,24.23119469,1.734228747,25.06995885,0.000247483,0.029278388,0.970720873,7.39E-07
L3MBTL4,0.999745,-0.95,9.206180703,N,60.66610455,85.92,1.492138729,94.72003929,-0.493575834,74.8954407,2.413692814,56.7887931,-0.004447421,50.045178,61.44911504,-1.331075568,90.89711934,0.1211963,4.20E-08,0.942695625,0.057304333
PTPRM,0.999605,-2.03,1.704411418,N,21.66345459,15.14,NA,NA,0.906874388,21.56245159,3.660407407,15.57112069,-2.377199314,1.216794169,28.98783186,2.103714636,19.76406036,0.001482575,0.999958214,4.18E-05,1.30E-17
SOGA2,0.999072,-1.3,4.971691437,N,75.02409058,95.6,0.569317212,81.99287819,1.57772761,11.42149016,2.475770571,54.96228448,1.261537795,94.36780917,56.50995575,-1.126020458,88.17009602,NA,0.005890969,0.994107446,1.58E-06
NDUFV2,0.999151,0.13,63.00424628,Y,81.19127921,78.77,-0.206979597,42.6141945,-0.323744601,65.74585635,4.114144092,5.544181034,0.019148579,51.62339618,94.4800885,-1.004356219,86.1563786,0.5531475,0.007630223,0.926145796,0.06622398
ANKRD12,0.999809,-0.11,45.36447275,N,40.48422067,61.71,-0.999573598,8.681237721,2.167015454,6.030877265,3.366548942,25.01616379,-1.972643372,2.066140594,28.43473451,-1.233871721,89.71193416,1.33E-06,0.999985244,1.48E-05,1.24E-16
TWSG1,1,-0.14,43.29440906,Y,25.85521561,70.41,0.697826744,84.87843811,-0.249782854,61.8010017,3.048812355,36.11530172,-0.215622819,36.07011626,32.52765487,0.5436381,49.09739369,0.2012226,0.890252416,0.108611381,0.001136202
RALBP1,0.998716,-0.38,27.88393489,N,34.54589256,21.08,0.474647425,79.13187623,0.418330223,33.21113234,3.089964067,34.71443966,-0.739533896,14.37262815,16.08960177,2.051533598,20.41152263,0.1437523,0.670181325,0.32977584,4.28E-05
TXNDC2,1,1.31,94.04930408,N,55.03493134,88.87,-0.06372253,52.94081532,-0.139107024,55.58940466,-0.990146449,99.40732759,0.68190829,84.37443527,59.49115044,-1.124108671,88.14266118,0.1219111,2.94E-07,0.093484018,0.906515688
VAPA,0.998959,0.42,76.95800896,N,34.88918333,59.88,NA,NA,1.820471295,8.819125316,3.792788828,11.90732759,-0.224682963,35.57014638,62.17920354,0.752046025,44.2085048,0.3077366,0.123795283,0.852048626,0.024156091
APCDD1,0.988728,-1.37,4.446803491,N,27.1741749,86.3,NA,NA,0.137172581,42.23679455,2.680201291,48.36206897,-0.303881924,31.06439371,51.92477876,0.949942191,39.68175583,0.06227261,0.000654608,0.910841435,0.088503957
GNAL,0.761176,-0.3,32.61972163,Y,6.251505661,8.02,2.718548219,98.52652259,-0.356197779,67.60985181,2.88226581,41.73491379,-0.496320876,21.95650864,1.852876106,4.204679703,2.886145405,0.5097145,0.98737272,0.012626232,1.05E-06
MPPE1,0.997443,0.4,76.35645199,N,75.51192484,83.6,0.682577517,84.56532417,-0.467035131,73.58393143,1.551264931,76.46551724,0.449480081,76.21227637,64.70132743,0.458899778,51.13854595,0.3377659,8.34E-06,0.755610047,0.244381611
IMPA2,0.88877,0.33,73.27199811,N,90.66490002,44.09,NA,NA,-0.806774201,87.66974751,2.946779533,39.48814655,0.125207559,59.1590868,39.75663717,1.380769392,31.03978052,0.2330122,0.237822649,0.755127914,0.007049436
CIDEA,0.996234,0.6,82.66100495,N,41.36954951,50.4,0.110747214,63.51915521,-0.870884783,89.67831879,1.856332353,70.46875,0.260633041,67.02608277,73.66150442,-0.708847958,80.9218107,0.1885379,0.014628439,0.873805652,0.111565909
TUBB6,0.993551,-0.54,20.53550366,N,11.37075404,4.97,NA,NA,-1.287340548,97.2014251,3.138380965,32.99030172,-0.713915349,15.11957111,17.73230088,4.105658728,3.215363512,0.9030692,0.000511267,0.686387511,0.313101221
AFG3L2,0.952078,-0.6,17.91106393,N,27.18622019,10.18,NA,NA,-0.582678116,79.15526411,3.232797076,29.69827586,-1.306285571,5.300885489,16.28871681,2.546199626,14.11248285,0.2015211,0.014722116,0.985267719,1.02E-05
SLMO1,0.776208,-0.19,39.67916962,Y,37.60539629,53.92,NA,NA,-0.595865835,79.71291372,2.775836096,45.10775862,-0.07488405,45.20811999,27.30088496,0.65549208,46.41426612,0.3994911,1.95E-07,0.073996832,0.926002973
CEP76,0.999593,0.26,70.43524416,N,45.65767285,15.33,0.401030588,76.63924361,0.378279726,34.34192183,3.859902811,10.33943966,-0.306848218,30.97403771,25.24336283,1.933771947,22.07407407,NA,0.018822651,0.981142407,3.49E-05
PSMG2,0.999972,0.46,78.46190139,N,23.16309323,54.87,-0.745544791,14.83914538,-0.885282972,90.11204626,2.880199635,41.78340517,0.27422525,67.79712066,46.05088496,0.021437685,62.58984911,0.1422964,0.00355676,0.840165605,0.156277635
PTPN2,0.997925,0.75,86.56522765,N,18.73644905,19.95,0.36267158,75.1719057,1.000092085,19.81205143,3.484716855,21.01293103,0.504467324,78.4651527,9.933628319,1.206145032,34.39231824,0.05917474,0.995606483,0.004393438,7.92E-08
FAM210A,1,-0.23,37.11370606,Y,48.81353891,79.5,0.103604056,63.02799607,-0.369204045,68.41534569,2.631240915,49.85452586,-0.196098176,37.16643576,43.22455752,-0.281529409,70.90260631,NA,0.015124303,0.877442546,0.107433152
RNMT,0.999421,0.08,60.09082331,Y,75.24692845,34.85,-0.317501677,35.65815324,-0.376670713,68.81809263,3.236428912,29.58512931,0.387780214,73.50159629,42.48893805,0.271729503,55.90672154,0.2959137,0.080932806,0.916890375,0.002176819
MC5R,0.999938,0.06,58.74026893,N,23.9460371,32.95,0.94230961,89.23133595,-1.103796729,94.94500955,2.090924898,65.15625,-0.300754474,31.20293958,68.0199115,0.475200309,50.82030178,0.556664,0.001088314,0.381354922,0.617556763
MC2R,0.999571,0.26,70.43524416,N,29.95663695,48.04,2.763927552,98.56335953,-0.315437928,65.21918728,2.123200145,64.38038793,0.029611344,52.46671887,40.13827434,0.163207868,58.86419753,0.7040975,0.057447457,0.71112025,0.231432293
ROCK1,1,-0.57,18.90186365,N,10.74439894,3.89,-0.720340067,15.625,2.535497812,3.717664068,4.114063693,5.549568966,-1.047431558,8.318775977,4.563053097,4.96141281,1.283950617,0.00142699,0.999996548,3.45E-06,1.48E-19
MIB1,0.999285,-1.42,4.104741684,N,12.56323777,2.89,-0.269095213,38.67264244,0.89165912,21.80513244,3.945414432,8.577586207,-2.266121929,1.379434974,14.13163717,3.505044475,6.024691358,0.9993759,1.00E-44,1.40E-09,0.999999999
GATA6,0.546311,NA,NA,NA,NA,8.17,-1.28453397,4.770383104,1.807975151,8.953374296,2.440742097,56.01831897,-0.180322373,38.03385338,NA,NA,NA,NA,NA,NA,NA
RBBP8,0.99999,-0.64,16.6784619,N,49.42182607,51.69,-0.338286517,34.35658153,0.164200668,41.37966644,3.16146318,32.16594828,-1.487842014,4.011806518,57.95353982,-1.607312739,93.51440329,0.0458306,0.000108379,0.999790809,0.000100812
TMEM241,0.999868,0.75,86.56522765,N,87.68971332,67.25,0.556265634,81.61836935,-0.372865588,68.59090205,2.966744711,38.8200431,0.562420077,80.73610023,94.49115044,-0.499265985,76.39506173,NA,7.76E-05,0.920518311,0.07940406
RIOK3,1,-0.23,37.32012267,N,88.12334377,44.32,-0.732733795,15.33644401,0.418830727,33.19047865,4.11596755,5.517241379,-0.404629563,26.04059996,67.47234513,0.966780994,39.27572016,0.3067004,0.000146775,0.992126591,0.007726634
NPC1,0.986992,-0.05,50.01769285,N,41.15273428,53.91,-0.263571075,39.06556974,-0.189987997,58.33634533,2.750496762,46.01293103,-0.785205458,13.19197639,39.41924779,1.013024258,38.38134431,0.07770287,0.000213375,0.999785064,1.56E-06
ANKRD29,0.89831,-0.38,27.68931352,N,69.92893279,65.75,0.184143604,67.28266208,0.174856783,41.06469768,3.223381078,29.90301724,-0.287164164,31.91976387,98.59513274,0.375907931,53.19615912,0.4573095,2.60E-05,0.760279745,0.239694257
LAMA3,0.976448,-2.06,1.633640009,N,61.34666345,61.36,0.069621126,61.13089391,0.065117514,45.28837714,2.268893078,60.92672414,0.953408032,90.24155171,79.82300885,-0.686049587,80.45541838,5.01E-08,4.41E-24,1,3.45E-10
CABYR,1,0.11,61.73036093,N,51.99349554,61.17,0.359267862,75.06753438,-0.002049394,48.31930604,2.979548017,38.44288793,-0.267639601,33.07029697,66.44358407,-0.437699199,74.96844993,0.9650195,0.000210501,0.733497463,0.266292036
OSBPL1A,0.999991,-0.42,25.82566643,N,57.87761985,54.8,-0.405667065,30.40275049,1.272826043,15.30438375,3.434493853,22.52693966,-0.554595043,19.82410698,29.56858407,0.963430272,39.34705075,0.1858755,4.11E-05,0.999955566,3.37E-06
IMPACT,0.96049,0.26,70.25831564,N,98.36786317,77.6,-0.339712166,34.24607073,0.483385016,31.41942479,3.136710626,33.06573276,0.812974008,87.58508524,70.4590708,-0.739386854,81.54183813,0.2717881,3.32E-05,0.805458258,0.194508579
HRH4,1,0.68,85.03774475,N,68.55576969,48.23,1.510377286,94.84896857,-0.008005517,48.62911138,1.094669148,83.43211207,0.028829237,52.3643154,33.46238938,-0.4248517,74.6776406,0.493689,1.67E-07,0.127196481,0.872803352
KCTD1,1,-0.41,26.23260203,Y,30.47458444,54.3,NA,NA,2.81139063,2.550730624,4.22931,3.933189655,-0.314967915,30.50418649,34.53539823,1.774174698,24.43347051,0.06427717,0.934855731,0.064842753,0.000301517
AQP4,0.999969,-0.07,48.54328851,N,73.65092749,89.07,0.613355973,82.92608055,1.065148586,18.66060825,3.800307157,11.71336207,-0.21796736,35.95566532,37.69358407,-0.246363103,70.05761317,0.2207448,0.018149042,0.895058885,0.086792073
CDH2,0.97702,-1.06,7.519462137,N,37.93664177,47.18,-0.138785346,47.77136542,3.352268333,1.084318686,3.746982399,13.14116379,-1.313169258,5.276790555,31.49889381,1.14277998,35.64334705,0.01226693,0.897440931,0.102558737,3.31E-07
DSC2,0.986734,-1.22,5.667610285,N,79.86629728,86.04,-1.304675132,4.463408644,0.225643386,39.24717303,1.903709886,69.48275862,-0.481651242,22.48057346,61.93584071,-1.023183147,86.49108368,0.19775,0.000683302,0.998454436,0.000862263
DSC1,1,0.76,86.8542109,N,59.07612623,59.29,0.367320183,75.33767191,0.315102325,36.20591728,2.333836314,59.11099138,0.968405253,90.48852479,45.38163717,-1.235647863,89.739369,0.2229101,4.39E-08,0.987788202,0.012211755
DSG1,0.999981,1.64,96.09577731,N,80.11924837,96.55,0.672083215,84.27676817,0.768172746,24.31971911,2.288715988,60.32327586,1.036836288,91.52460695,65.06637168,-1.169875691,88.87242798,0.001713559,0.97910346,0.020896534,6.07E-09
DSG4,0.999949,1.83,97.05119132,N,79.15562515,81.29,0.342568008,74.45972495,0.684924461,26.23534879,2.667342285,48.80926724,1.010445008,91.21739654,95.07190265,-2.312144622,97.17421125,0.03782601,6.32E-05,0.999718181,0.000218611
DSG3,1,-0.7,14.81481481,N,67.91736931,83.8,1.554916493,95.08840864,0.225188277,39.26266329,1.816622167,71.34159483,-0.025697524,48.50310222,65.81858407,-0.5901895,78.49108368,0.04129296,3.36E-13,0.449145959,0.550854041
TTR,1,0.5,79.88912479,N,89.94820525,74.6,-0.008838972,56.31753438,0.911996253,21.48500026,2.349426957,58.65301724,0.370606815,72.68236853,34.66814159,0.987425162,38.83127572,0.3522905,0.130835841,0.780194087,0.088970072
B4GALT6,1,0.19,67.03231894,N,18.47747531,25.78,0.227078838,69.39464637,1.023006525,19.45577529,3.96038346,8.259698276,-0.320279126,30.20299982,17.43915929,1.956722493,21.77229081,0.4855881,0.995466888,0.00453269,4.22E-07
TRAPPC8,0.999894,0.72,85.86341118,N,37.82221152,23.91,-0.269314953,38.66036346,1.512276369,12.19084009,4.140566903,5.167025862,-1.028281454,8.577796518,30.99004425,-0.515558538,76.73525377,6.13E-05,0.999999744,2.56E-07,1.56E-19
RNF125,1,0.55,81.38122199,N,54.10142134,43.9,-1.649167577,2.191797642,0.202682059,40.14560851,3.440422413,22.28987069,0.513529655,78.88681405,66.64269912,0.711708445,45.26200274,0.2596444,0.080624845,0.872061321,0.047313834
RNF138,1,0.48,78.95140363,Y,2.595760058,10,-0.887924455,10.89145383,1.192755518,16.41451954,4.164474935,4.859913793,0.11927612,58.76754412,4.905973451,2.287047108,17.30589849,0.5625658,0.738927914,0.258586814,0.002485271
GAREM,0.981155,-0.73,14.19556499,N,NA,39.56,NA,NA,2.244758374,5.4835545,3.082833687,34.93534483,-0.699870688,15.49906632,47.88716814,0.720421021,45.03703704,NA,0.827971734,0.172021787,6.48E-06
CCDC178,0.999922,1.45,95.14626091,N,NA,89.42,-0.366109425,32.60068762,2.549399303,3.676356689,0.461907642,89.7737069,0.970741958,90.54273839,91.53761062,-2.497290022,97.76680384,NA,4.11E-29,4.49E-06,0.999995511
NOL4,0.999369,-0.67,15.76433121,N,6.697181402,7.59,-1.085502777,7.207760314,3.536894601,0.6247741,4.217712038,4.0625,-1.206145162,6.48756099,14.96681416,2.69516327,12.40603567,0.0332605,0.998788438,0.001211561,6.92E-10
DTNA,0.966075,-0.51,21.65015334,N,38.02698145,22.01,-0.405769114,30.39047151,3.125102828,1.507719316,4.036943932,6.837284483,-0.495076547,21.98060358,39.32522124,1.172889002,35.03429355,0.007165631,0.921398185,0.078601648,1.67E-07
MAPRE2,1,-0.21,38.2814343,Y,1.415321609,14.73,1.018494598,90.30574656,1.828760875,8.71585687,4.045246112,6.713362069,-0.062856836,45.99722908,1.935840708,3.335759032,7.105624143,0.4728616,0.969644737,0.030346155,9.11E-06
ZNF24,0.999881,0.28,71.07808445,Y,70.23006504,25.76,-0.519467491,24.25098232,1.283743013,15.13399081,3.222861537,29.93534483,0.171131853,62.03240769,18.0420354,1.422768817,30.31001372,0.2021835,0.995634783,0.004364832,3.85E-07
ZNF396,1,-0.05,50.01179523,N,98.97012768,90.5,0.083432813,61.80009823,-0.160052096,56.67372334,0.855598998,85.84590517,0.401372706,74.13408831,75.47013274,-0.285382942,71.00137174,0.7636046,4.72E-07,0.390050029,0.609949499
INO80C,0.837762,0.15,64.31941496,Y,67.42351241,61.54,0.22088436,69.11222986,0.134950216,42.35038984,2.701945594,47.61853448,0.014618158,51.40051804,70.28761062,-0.242118535,69.96433471,0.8333163,0.000502409,0.445586484,0.553911107
GALNT1,0.999989,-0.41,26.23260203,Y,17.64635028,15.49,-0.752790579,14.67337917,2.52899546,3.753808024,4.392069298,2.273706897,-0.725162342,14.74609963,17.64933628,2.089887173,19.93964335,0.2784131,0.74296896,0.257010913,2.01E-05
C18orf21,1,0.37,74.95281906,Y,84.22066972,55.29,-0.26238134,39.16994106,-0.813743385,87.85046729,2.217146706,62.21443966,0.266729301,67.30919824,98.78318584,-0.128759696,66.781893,0.6935941,0.002771518,0.799244935,0.197983547
RPRD1A,0.999992,-0.27,33.97027601,Y,4.270055408,17.16,-1.739424159,1.817288802,1.880921904,8.230495172,4.162825129,4.886853448,-0.451177568,23.79374736,6.664823009,1.883049162,22.73799726,0.5017922,0.251149109,0.74259271,0.006258181
ELP2,0.928107,1.21,93.01722104,N,84.53384727,82.45,0.068500408,61.05722004,-1.112465292,95.06376827,3.006692738,37.54849138,-0.274679311,32.60044576,56.07853982,-0.881545891,84.24142661,0.1355851,1.31E-07,0.999469907,0.000529962
MOCOS,0.999296,1.72,96.49091767,N,49.84341123,59.85,1.170416242,92.08619843,-0.283225858,63.43264316,2.035888922,66.4924569,0.650825834,83.47087525,64.45243363,-0.673122609,80.23045267,0.03657932,6.10E-07,0.968000788,0.031998601
PIK3C3,1,-1.35,4.558858221,N,30.71549024,24.2,-1.034918339,8.012033399,-0.089879721,52.84762741,3.99994466,7.516163793,-1.748899039,2.746822481,13.03097345,2.21586735,18.16186557,0.5434521,0.080317726,0.919681522,7.52E-07
RIT2,0.999022,0.19,66.57230479,Y,23.25945555,30.4,0.385024814,75.9638998,2.005182105,7.17715702,3.264458333,28.65840517,-0.277322893,32.46792362,32.46681416,1.143143456,35.62688615,0.4783757,0.060048528,0.868447075,0.071504397
SYT4,0.99992,0.02,55.21939137,Y,75.01204529,43.02,-0.702927593,16.1345776,1.849102246,8.555790778,3.968010363,8.033405172,-0.144240912,40.36503825,47.98119469,-0.448409524,75.25925926,0.1561689,0.127604754,0.849439924,0.022955321
SETBP1,0.942422,-1.12,6.611229063,N,26.36714045,9.96,-2.186258938,0.699901768,2.15649662,6.098001756,3.555034115,18.68534483,-0.959874055,9.619902416,31.75331858,1.896589641,22.58984911,0.0226,0.999002929,0.00099707,4.30E-10
SLC14A2,0.999995,0.28,70.77730597,N,71.66947723,82.73,0.720648909,85.41871316,0.032897962,46.66184747,2.788565315,44.66594828,0.513053457,78.86271911,76.42146018,-1.260924299,90.08504801,0.2097126,8.43E-14,0.228291,0.771709
SLC14A1,1,0.55,81.54635527,N,63.24981932,82.01,0.526657125,80.70358546,-0.370550427,68.47730676,2.272602392,60.81896552,0.849055558,88.42238419,83.09181416,-0.412803662,74.260631,0.6999376,1.90E-09,0.066860005,0.933139993
EPG5,0.99997,-0.36,28.31446096,N,70.45290291,74.01,-1.002601799,8.632121807,-0.454716789,73.05209893,3.105673117,34.17025862,0.707403364,85.13944943,39.96128319,-0.274582186,70.75994513,1.23E-05,6.94E-07,0.999999306,1.12E-12
ATP5A1,0.997087,-0.38,27.88393489,N,32.23921947,22.89,0.636290203,83.55230845,-0.053410101,51.10755409,3.531073281,19.47737069,-0.289508925,31.77519427,17.92588496,2.383435809,16.07133059,0.0624926,0.998862484,0.001137502,1.45E-08
